date,sales,onpromotion,dcoilwtico,transactions,is_national_holiday,precipitation_mm,is_payday,day_of_week,month,year
2016-11-24,440.0,9.0,46.72,4239.0,0,13.0,0,3,11,2016
2016-11-25,531.0,12.0,46.72,4988.0,1,13.4,0,4,11,2016
2016-11-26,809.0,14.0,46.72,5423.0,0,15.3,0,5,11,2016
2016-11-27,1124.0,13.0,46.72,5616.0,0,14.8,0,6,11,2016
2016-11-28,503.0,13.0,45.66,4168.0,1,15.2,0,0,11,2016
2016-11-29,456.0,12.0,45.29,3733.0,0,17.7,0,1,11,2016
2016-11-30,568.0,11.0,49.41,4575.0,0,10.5,1,2,11,2016
2016-12-01,552.0,11.0,51.08,4264.0,0,17.2,0,3,12,2016
2016-12-02,598.0,11.0,51.7,4469.0,0,19.9,0,4,12,2016
2016-12-03,906.0,13.0,51.7,5020.0,0,21.2,0,5,12,2016
2016-12-04,1203.0,11.0,51.7,5697.0,0,9.1,0,6,12,2016
2016-12-05,456.0,11.0,51.72,4339.0,0,6.5,0,0,12,2016
2016-12-06,1049.0,15.0,50.95,5167.0,0,10.9,0,1,12,2016
2016-12-07,563.0,22.0,49.85,4707.0,0,15.2,0,2,12,2016
2016-12-08,488.0,15.0,50.84,4362.0,0,6.9,0,3,12,2016
2016-12-09,557.0,14.0,51.51,5252.0,0,3.0,0,4,12,2016
2016-12-10,771.0,19.0,51.51,5389.0,0,0.4,0,5,12,2016
2016-12-11,1113.0,18.0,51.51,5559.0,0,8.6,0,6,12,2016
2016-12-12,630.0,16.0,52.74,4509.0,0,13.3,0,0,12,2016
2016-12-13,449.0,15.0,52.99,4604.0,0,13.0,0,1,12,2016
2016-12-14,455.0,13.0,51.01,5186.0,0,22.9,0,2,12,2016
2016-12-15,429.0,15.0,50.9,5125.0,0,10.5,1,3,12,2016
2016-12-16,385.0,14.0,51.93,5473.0,0,12.2,0,4,12,2016
2016-12-17,867.0,17.0,51.93,6379.0,0,16.8,0,5,12,2016
2016-12-18,1115.0,17.0,51.93,6558.0,0,11.8,0,6,12,2016
2016-12-19,579.0,16.0,52.13,5800.0,0,9.3,0,0,12,2016
2016-12-20,512.0,16.0,52.22,6241.0,0,18.6,0,1,12,2016
2016-12-21,623.0,16.0,51.44,7597.0,1,4.6,0,2,12,2016
2016-12-22,493.0,16.0,51.98,7275.0,1,2.6,0,3,12,2016
2016-12-23,604.0,18.0,52.01,8307.0,1,0.6,0,4,12,2016
2016-12-24,562.0,16.0,52.01,7430.0,1,39.4,0,5,12,2016
2016-12-25,0.0,16.0,52.01,0.0,1,39.4,0,6,12,2016
2016-12-26,978.0,18.0,52.01,5665.0,1,25.9,0,0,12,2016
2016-12-27,580.0,13.0,52.82,4675.0,0,15.8,0,1,12,2016
2016-12-28,622.0,16.0,54.01,5196.0,0,3.5,0,2,12,2016
2016-12-29,551.0,17.0,53.8,4802.0,0,5.3,0,3,12,2016
2016-12-30,747.0,19.0,53.75,6360.0,0,20.0,0,4,12,2016
2016-12-31,607.0,17.0,53.75,5598.0,1,16.8,1,5,12,2016
2017-01-01,0.0,0.0,53.75,4246.202702702703,0,2.9,0,6,1,2017
2017-01-02,1439.0,18.0,53.75,5701.0,1,0.0,0,0,1,2017
2017-01-03,893.0,13.0,52.36,4639.0,0,7.0,0,1,1,2017
2017-01-04,738.0,15.0,53.26,4569.0,0,9.9,0,2,1,2017
2017-01-05,744.0,9.0,53.77,4105.0,0,25.8,0,3,1,2017
2017-01-06,718.0,7.0,53.98,4881.0,0,6.5,0,4,1,2017
2017-01-07,1461.0,9.0,53.98,5608.0,0,6.2,0,5,1,2017
2017-01-08,1588.0,7.0,53.98,5305.0,0,34.7,0,6,1,2017
2017-01-09,648.0,6.0,51.95,4115.0,0,30.6,0,0,1,2017
2017-01-10,708.0,5.0,50.82,3899.0,0,42.3,0,1,1,2017
2017-01-11,882.0,6.0,52.19,4271.0,0,5.5,0,2,1,2017
2017-01-12,544.0,5.0,53.01,3838.0,0,20.9,0,3,1,2017
2017-01-13,700.0,7.0,52.36,4550.0,0,9.8,0,4,1,2017
2017-01-14,1085.0,6.0,52.36,5168.0,0,16.6,0,5,1,2017
2017-01-15,1195.0,8.0,52.36,5459.0,0,24.7,1,6,1,2017
2017-01-16,646.0,6.0,52.36,4063.0,0,4.6,0,0,1,2017
2017-01-17,556.0,10.0,52.45,3787.0,0,15.7,0,1,1,2017
2017-01-18,534.0,11.0,51.12,4237.0,0,18.1,0,2,1,2017
2017-01-19,394.0,10.0,51.39,3470.0,0,9.5,0,3,1,2017
2017-01-20,605.0,10.0,52.33,3997.0,0,49.4,0,4,1,2017
2017-01-21,1287.0,13.0,52.33,5486.0,0,24.8,0,5,1,2017
2017-01-22,1220.0,14.0,52.33,5286.0,0,0.0,0,6,1,2017
2017-01-23,621.0,11.0,52.77,3982.0,0,2.2,0,0,1,2017
2017-01-24,578.0,9.0,52.38,3637.0,0,8.3,0,1,1,2017
2017-01-25,449.0,12.0,52.14,3994.0,0,2.0,0,2,1,2017
2017-01-26,364.0,5.0,53.24,3663.0,0,1.6,0,3,1,2017
2017-01-27,472.0,6.0,53.18,4619.0,0,0.0,0,4,1,2017
2017-01-28,960.0,8.0,53.18,5224.0,0,0.0,0,5,1,2017
2017-01-29,1115.0,6.0,53.18,4946.0,0,1.6,0,6,1,2017
2017-01-30,461.0,6.0,52.63,3592.0,0,27.4,0,0,1,2017
2017-01-31,951.0,11.0,52.75,3833.0,0,19.3,1,1,1,2017
2017-02-01,799.0,11.0,53.9,4562.0,0,9.3,0,2,2,2017
2017-02-02,597.0,10.0,53.55,3917.0,0,22.6,0,3,2,2017
2017-02-03,654.0,10.0,53.81,4569.0,0,7.5,0,4,2,2017
2017-02-04,1800.0,12.0,53.81,5381.0,0,0.1,0,5,2,2017
2017-02-05,1211.0,11.0,53.81,5316.0,0,0.0,0,6,2,2017
2017-02-06,556.0,12.0,53.01,3866.0,0,0.1,0,0,2,2017
2017-02-07,512.0,8.0,52.19,3868.0,0,2.9,0,1,2,2017
2017-02-08,515.0,12.0,52.37,4581.0,0,5.7,0,2,2,2017
2017-02-09,434.0,9.0,52.99,3956.0,0,9.0,0,3,2,2017
2017-02-10,445.0,9.0,53.84,4772.0,0,14.1,0,4,2,2017
2017-02-11,658.0,8.0,53.84,5066.0,0,27.8,0,5,2,2017
2017-02-12,828.0,7.0,53.84,4949.0,0,29.8,0,6,2,2017
2017-02-13,441.0,9.0,52.96,4538.0,0,24.6,0,0,2,2017
2017-02-14,290.0,9.0,53.21,4229.0,0,15.4,0,1,2,2017
2017-02-15,464.0,12.0,53.11,3840.0,0,16.4,1,2,2,2017
2017-02-16,437.0,9.0,53.41,3928.0,0,9.1,0,3,2,2017
2017-02-17,529.0,7.0,53.41,4309.0,0,4.1,0,4,2,2017
2017-02-18,1039.0,9.0,53.41,5418.0,0,6.6,0,5,2,2017
2017-02-19,747.0,9.0,53.41,3986.0,0,16.2,0,6,2,2017
2017-02-20,352.0,8.0,53.41,3018.0,0,12.4,0,0,2,2017
2017-02-21,428.0,7.0,54.02,3371.0,0,19.5,0,1,2,2017
2017-02-22,448.0,9.0,53.61,3834.0,0,29.9,0,2,2,2017
2017-02-23,435.0,9.0,54.48,3955.0,0,25.5,0,3,2,2017
2017-02-24,461.0,9.0,53.99,4549.0,0,25.9,0,4,2,2017
2017-02-25,832.0,9.0,53.99,4619.0,0,26.0,0,5,2,2017
2017-02-26,746.0,9.0,53.99,3877.0,0,21.0,0,6,2,2017
2017-02-27,685.0,9.0,54.04,3961.0,1,14.5,0,0,2,2017
2017-02-28,960.0,9.0,54.0,4589.0,1,28.4,1,1,2,2017
2017-03-01,616.0,8.0,53.82,4146.0,0,28.6,0,2,3,2017
2017-03-02,554.0,7.0,52.63,3882.0,0,24.6,0,3,3,2017
2017-03-03,610.0,6.0,53.33,4483.0,0,15.7,0,4,3,2017
2017-03-04,1041.0,6.0,53.33,5382.0,0,16.6,0,5,3,2017
2017-03-05,1174.0,8.0,53.33,5423.0,0,3.3,0,6,3,2017
2017-03-06,476.0,6.0,53.19,3882.0,0,34.2,0,0,3,2017
2017-03-07,444.0,6.0,52.68,3828.0,0,23.9,0,1,3,2017
2017-03-08,446.0,5.0,49.83,4111.0,0,21.6,0,2,3,2017
2017-03-09,420.0,4.0,48.75,3560.0,0,20.3,0,3,3,2017
2017-03-10,477.0,4.0,48.05,4183.0,0,22.3,0,4,3,2017
2017-03-11,911.0,4.0,48.05,5080.0,0,17.0,0,5,3,2017
2017-03-12,1098.0,5.0,48.05,5304.0,0,12.3,0,6,3,2017
2017-03-13,486.0,4.0,47.95,3813.0,0,18.3,0,0,3,2017
2017-03-14,408.0,4.0,47.24,3598.0,0,33.6,0,1,3,2017
2017-03-15,478.0,3.0,48.34,4223.0,0,31.3,1,2,3,2017
2017-03-16,412.0,4.0,48.3,3609.0,0,26.6,0,3,3,2017
2017-03-17,593.0,5.0,48.34,4613.0,0,32.2,0,4,3,2017
2017-03-18,984.0,4.0,48.34,5232.0,0,13.0,0,5,3,2017
2017-03-19,1240.0,4.0,48.34,5464.0,0,37.1,0,6,3,2017
2017-03-20,532.0,4.0,47.79,3949.0,0,21.1,0,0,3,2017
2017-03-21,444.0,5.0,47.02,3795.0,0,21.5,0,1,3,2017
2017-03-22,558.0,4.0,47.29,3962.0,0,25.1,0,2,3,2017
2017-03-23,397.0,4.0,47.0,3714.0,0,32.2,0,3,3,2017
2017-03-24,509.0,5.0,47.3,4212.0,0,30.8,0,4,3,2017
2017-03-25,1072.0,3.0,47.3,5398.0,0,23.8,0,5,3,2017
2017-03-26,959.0,5.0,47.3,4917.0,0,34.7,0,6,3,2017
2017-03-27,526.0,3.0,47.02,3890.0,0,15.0,0,0,3,2017
2017-03-28,313.0,6.0,48.36,3104.0,0,1.2,0,1,3,2017
2017-03-29,484.0,8.0,49.47,4312.0,0,11.8,0,2,3,2017
2017-03-30,411.0,11.0,50.3,3646.0,0,34.9,0,3,3,2017
2017-03-31,563.0,11.0,50.54,4428.0,0,18.1,1,4,3,2017
2017-04-01,1436.0,13.0,50.54,5827.0,0,1.3,0,5,4,2017
2017-04-02,797.0,12.0,50.54,3857.0,0,0.5,0,6,4,2017
2017-04-03,474.0,11.0,50.25,3403.0,0,0.6,0,0,4,2017
2017-04-04,397.0,12.0,50.99,3144.0,0,0.3,0,1,4,2017
2017-04-05,461.0,13.0,51.14,3611.0,0,0.0,0,2,4,2017
2017-04-06,400.0,10.0,51.69,3480.0,0,0.0,0,3,4,2017
2017-04-07,416.0,12.0,52.25,4030.0,0,38.7,0,4,4,2017
2017-04-08,916.0,15.0,52.25,4921.0,0,42.7,0,5,4,2017
2017-04-09,1051.0,13.0,52.25,5517.0,0,34.8,0,6,4,2017
2017-04-10,485.0,8.0,53.06,3424.0,0,25.2,0,0,4,2017
2017-04-11,333.0,8.0,53.38,3738.0,0,9.0,0,1,4,2017
2017-04-12,385.0,13.0,53.12,3827.0,0,16.0,0,2,4,2017
2017-04-13,433.0,12.0,53.19,4423.0,0,0.1,0,3,4,2017
2017-04-14,547.0,15.0,53.19,4357.0,1,17.6,0,4,4,2017
2017-04-15,660.0,16.0,53.19,4619.0,0,0.2,1,5,4,2017
2017-04-16,1015.0,15.0,53.19,4925.0,0,3.2,0,6,4,2017
2017-04-17,518.0,13.0,52.62,3775.0,0,19.1,0,0,4,2017
2017-04-18,393.0,12.0,52.46,3550.0,0,6.8,0,1,4,2017
2017-04-19,515.0,13.0,50.49,4174.0,0,46.0,0,2,4,2017
2017-04-20,331.0,13.0,50.26,3387.0,0,34.7,0,3,4,2017
2017-04-21,479.0,13.0,49.64,4530.0,0,2.8,0,4,4,2017
2017-04-22,732.0,17.0,49.64,5074.0,0,2.5,0,5,4,2017
2017-04-23,1077.0,15.0,49.64,5305.0,0,4.1,0,6,4,2017
2017-04-24,446.0,13.0,48.9,3429.0,0,9.9,0,0,4,2017
2017-04-25,450.0,15.0,49.22,3767.0,0,24.4,0,1,4,2017
2017-04-26,374.0,12.0,49.22,4307.0,0,29.5,0,2,4,2017
2017-04-27,338.0,13.0,48.96,3756.0,0,5.7,0,3,4,2017
2017-04-28,453.0,12.0,49.31,4391.0,0,0.0,0,4,4,2017
2017-04-29,803.0,16.0,49.31,5032.0,0,19.2,0,5,4,2017
2017-04-30,896.0,13.0,49.31,4939.0,0,6.9,1,6,4,2017
2017-05-01,1127.0,12.0,48.83,5394.0,1,25.9,0,0,5,2017
2017-05-02,542.0,10.0,47.65,3968.0,0,9.9,0,1,5,2017
2017-05-03,522.0,10.0,47.79,4363.0,0,7.2,0,2,5,2017
2017-05-04,368.0,7.0,45.55,3687.0,0,12.9,0,3,5,2017
2017-05-05,478.0,9.0,46.23,4286.0,0,23.5,0,4,5,2017
2017-05-06,794.0,8.0,46.23,5233.0,0,36.1,0,5,5,2017
2017-05-07,900.0,8.0,46.23,5245.0,0,22.3,0,6,5,2017
2017-05-08,472.0,8.0,46.46,3888.0,0,17.9,0,0,5,2017
2017-05-09,413.0,6.0,45.84,3666.0,0,38.0,0,1,5,2017
2017-05-10,426.0,13.0,47.28,4205.0,0,14.4,0,2,5,2017
2017-05-11,324.0,10.0,47.81,3576.0,0,20.3,0,3,5,2017
2017-05-12,435.0,11.0,47.83,4683.0,0,42.4,0,4,5,2017
2017-05-13,789.0,13.0,47.83,6398.0,1,15.9,0,5,5,2017
2017-05-14,677.0,12.0,47.83,4717.0,1,9.8,0,6,5,2017
2017-05-15,472.0,11.0,48.86,3494.0,0,24.4,1,0,5,2017
2017-05-16,471.0,13.0,48.64,3890.0,0,12.1,0,1,5,2017
2017-05-17,522.0,13.0,49.04,4389.0,0,29.5,0,2,5,2017
2017-05-18,381.0,11.0,49.36,3778.0,0,4.8,0,3,5,2017
2017-05-19,491.0,11.0,50.32,4601.0,0,6.3,0,4,5,2017
2017-05-20,857.0,12.0,50.32,5369.0,0,11.8,0,5,5,2017
2017-05-21,944.0,12.0,50.32,5659.0,0,5.9,0,6,5,2017
2017-05-22,458.0,13.0,50.81,4101.0,0,7.5,0,0,5,2017
2017-05-23,379.0,11.0,51.12,4094.0,0,0.0,0,1,5,2017
2017-05-24,438.0,11.0,50.99,4200.0,0,0.0,0,2,5,2017
2017-05-25,318.0,10.0,48.57,3981.0,0,0.0,0,3,5,2017
2017-05-26,743.0,13.0,49.58,5395.0,1,0.9,0,4,5,2017
2017-05-27,766.0,11.0,49.58,5034.0,0,0.0,0,5,5,2017
2017-05-28,867.0,13.0,49.58,4784.0,0,0.0,0,6,5,2017
2017-05-29,436.0,10.0,49.58,3927.0,0,0.0,0,0,5,2017
2017-05-30,396.0,12.0,49.63,3904.0,0,0.0,0,1,5,2017
2017-05-31,463.0,10.0,48.29,4409.0,0,0.0,1,2,5,2017
2017-06-01,473.0,4.0,48.32,4165.0,0,0.8,0,3,6,2017
2017-06-02,846.0,12.0,47.68,4630.0,0,7.3,0,4,6,2017
2017-06-03,1370.0,12.0,47.68,5307.0,0,4.3,0,5,6,2017
2017-06-04,1550.0,12.0,47.68,5260.0,0,8.8,0,6,6,2017
2017-06-05,746.0,13.0,47.4,4094.0,0,0.1,0,0,6,2017
2017-06-06,635.0,13.0,48.13,3885.0,0,0.0,0,1,6,2017
2017-06-07,675.0,14.0,45.8,4516.0,0,8.8,0,2,6,2017
2017-06-08,510.0,14.0,45.68,3740.0,0,15.7,0,3,6,2017
2017-06-09,471.0,14.0,45.82,4612.0,0,9.0,0,4,6,2017
2017-06-10,917.0,15.0,45.82,5252.0,0,7.5,0,5,6,2017
2017-06-11,1289.0,13.0,45.82,5472.0,0,9.5,0,6,6,2017
2017-06-12,477.0,14.0,46.1,3755.0,0,33.7,0,0,6,2017
2017-06-13,507.0,13.0,46.41,3789.0,0,15.2,0,1,6,2017
2017-06-14,437.0,16.0,44.79,4170.0,0,2.9,0,2,6,2017
2017-06-15,449.0,12.0,44.47,3922.0,0,0.1,1,3,6,2017
2017-06-16,640.0,13.0,44.73,5033.0,0,1.1,0,4,6,2017
2017-06-17,867.0,13.0,44.73,5867.0,0,9.1,0,5,6,2017
2017-06-18,790.0,14.0,44.73,4771.0,0,13.4,0,6,6,2017
2017-06-19,582.0,14.0,44.24,3942.0,0,6.2,0,0,6,2017
2017-06-20,549.0,11.0,43.34,3807.0,0,11.7,0,1,6,2017
2017-06-21,460.0,14.0,42.48,4099.0,0,0.5,0,2,6,2017
2017-06-22,321.0,8.0,42.53,3706.0,0,7.0,0,3,6,2017
2017-06-23,399.0,11.0,42.86,4465.0,0,2.3,0,4,6,2017
2017-06-24,709.0,11.0,42.86,5061.0,0,2.0,0,5,6,2017
2017-06-25,677.0,11.0,42.86,4960.0,0,0.6,0,6,6,2017
2017-06-26,417.0,8.0,43.24,3926.0,0,9.7,0,0,6,2017
2017-06-27,348.0,9.0,44.25,3828.0,0,14.6,0,1,6,2017
2017-06-28,416.0,8.0,44.74,4139.0,0,11.8,0,2,6,2017
2017-06-29,309.0,7.0,44.88,3778.0,0,13.6,0,3,6,2017
2017-06-30,454.0,6.0,46.02,4612.0,0,0.0,1,4,6,2017
2017-07-01,1059.0,9.0,46.02,5552.0,0,0.0,0,5,7,2017
2017-07-02,1061.0,9.0,46.02,5664.0,0,0.0,0,6,7,2017
2017-07-03,575.0,10.0,46.02,4275.0,0,0.0,0,0,7,2017
2017-07-04,506.0,6.0,46.02,3962.0,0,0.4,0,1,7,2017
2017-07-05,558.0,7.0,45.11,4419.0,0,0.0,0,2,7,2017
2017-07-06,282.0,4.0,45.52,3795.0,0,0.0,0,3,7,2017
2017-07-07,436.0,3.0,44.25,4638.0,0,0.1,0,4,7,2017
2017-07-08,703.0,4.0,44.25,5098.0,0,0.0,0,5,7,2017
2017-07-09,919.0,5.0,44.25,5321.0,0,0.0,0,6,7,2017
2017-07-10,474.0,4.0,44.4,4000.0,0,0.1,0,0,7,2017
2017-07-11,422.0,3.0,45.06,3778.0,0,0.0,0,1,7,2017
2017-07-12,418.0,6.0,45.48,4257.0,0,0.0,0,2,7,2017
2017-07-13,402.0,6.0,46.06,3812.0,0,0.1,0,3,7,2017
2017-07-14,440.0,8.0,46.53,4446.0,0,5.0,0,4,7,2017
2017-07-15,977.0,8.0,46.53,5051.0,0,2.4,1,5,7,2017
2017-07-16,1042.0,10.0,46.53,5063.0,0,1.1,0,6,7,2017
2017-07-17,691.0,9.0,46.02,4116.0,0,1.8,0,0,7,2017
2017-07-18,692.0,8.0,46.4,3803.0,0,1.4,0,1,7,2017
2017-07-19,569.0,8.0,47.1,4389.0,0,1.8,0,2,7,2017
2017-07-20,432.0,7.0,46.73,3800.0,0,0.2,0,3,7,2017
2017-07-21,568.0,7.0,45.78,4538.0,0,0.0,0,4,7,2017
2017-07-22,877.0,8.0,45.78,5233.0,0,0.0,0,5,7,2017
2017-07-23,1120.0,9.0,45.78,5294.0,0,0.0,0,6,7,2017
2017-07-24,556.0,7.0,46.21,3898.0,0,0.0,0,0,7,2017
2017-07-25,494.0,8.0,47.77,3738.0,0,0.8,0,1,7,2017
2017-07-26,532.0,7.0,48.58,4190.0,0,1.1,0,2,7,2017
2017-07-27,367.0,9.0,49.05,3801.0,0,0.0,0,3,7,2017
2017-07-28,580.0,9.0,49.72,4406.0,0,0.0,0,4,7,2017
2017-07-29,1018.0,10.0,49.72,5270.0,0,0.0,0,5,7,2017
2017-07-30,1170.0,9.0,49.72,5123.0,0,0.3,0,6,7,2017
2017-07-31,656.0,8.0,50.21,3990.0,0,0.0,1,0,7,2017
2017-08-01,702.0,7.0,49.19,4063.0,0,0.0,0,1,8,2017
2017-08-02,629.0,14.0,49.6,4643.0,0,1.3,0,2,8,2017
2017-08-03,518.0,11.0,49.03,4169.0,0,1.0,0,3,8,2017
2017-08-04,475.0,11.0,49.57,4515.0,0,0.5,0,4,8,2017
2017-08-05,850.0,15.0,49.57,5037.0,0,0.0,0,5,8,2017
2017-08-06,907.0,16.0,49.57,5015.0,0,0.0,0,6,8,2017
2017-08-07,547.0,11.0,49.37,4049.0,0,0.0,0,0,8,2017
2017-08-08,457.0,14.0,49.07,3690.0,0,0.0,0,1,8,2017
2017-08-09,432.0,14.0,49.59,4239.0,0,0.0,0,2,8,2017
2017-08-10,342.0,13.0,48.54,3974.0,0,0.0,0,3,8,2017
2017-08-11,773.0,15.0,48.81,4418.0,1,1.4,0,4,8,2017
2017-08-12,595.0,14.0,48.81,4277.0,0,3.6,0,5,8,2017
2017-08-13,651.0,15.0,48.81,4392.0,0,0.1,0,6,8,2017
2017-08-14,489.0,13.0,47.59,4039.0,0,0.0,0,0,8,2017
2017-08-15,447.0,10.0,47.57,3815.0,0,0.0,1,1,8,2017
